Time,VDC,Isp
07-06-2022 00:31,367.080688,10
07-06-2022 00:31,367.050171,10
07-06-2022 00:31,367.034912,10
07-06-2022 00:32,367.06543,10
07-06-2022 00:32,367.050171,10
07-06-2022 00:32,367.06543,10
07-06-2022 00:32,367.019653,10
07-06-2022 00:32,367.050171,10
07-06-2022 00:32,367.034912,10
07-06-2022 00:33,367.019653,10
07-06-2022 00:33,367.050171,10
07-06-2022 00:33,367.050171,10
07-06-2022 00:33,367.034912,10
07-06-2022 00:33,367.004395,10
07-06-2022 00:33,367.004395,10
07-06-2022 00:34,367.004395,10
07-06-2022 00:34,367.019653,10
07-06-2022 00:34,366.973877,10
07-06-2022 00:34,367.004395,10
07-06-2022 00:34,367.004395,10
07-06-2022 00:34,366.989136,10
07-06-2022 00:35,366.973877,10
07-06-2022 00:35,367.004395,10
07-06-2022 00:35,366.973877,10
07-06-2022 00:35,366.973877,10
07-06-2022 00:35,366.989136,10
07-06-2022 00:35,367.004395,10
07-06-2022 00:36,366.973877,10
07-06-2022 00:36,366.958618,10
07-06-2022 00:36,366.973877,10
07-06-2022 00:36,366.958618,10
07-06-2022 00:36,366.989136,10
07-06-2022 00:36,366.973877,10
07-06-2022 00:37,366.943359,10
07-06-2022 00:37,366.958618,10
07-06-2022 00:37,366.928101,10
07-06-2022 00:37,366.928101,10
07-06-2022 00:37,366.943359,10
07-06-2022 00:37,366.973877,10
07-06-2022 00:38,366.958618,10
07-06-2022 00:38,366.943359,10
07-06-2022 00:38,366.912842,10
07-06-2022 00:38,366.928101,10
07-06-2022 00:38,366.928101,10
07-06-2022 00:38,366.912842,10
07-06-2022 00:39,366.928101,10
07-06-2022 00:39,366.943359,10
07-06-2022 00:39,366.928101,10
07-06-2022 00:39,366.897583,10
07-06-2022 00:39,366.912842,10
07-06-2022 00:39,366.912842,10
07-06-2022 00:40,366.912842,10
07-06-2022 00:40,366.882324,10
07-06-2022 00:40,366.912842,10
07-06-2022 00:40,366.912842,10
07-06-2022 00:40,366.912842,10
07-06-2022 00:40,366.897583,10
07-06-2022 00:41,366.897583,10
07-06-2022 00:41,366.882324,10
07-06-2022 00:41,366.897583,10
07-06-2022 00:41,366.928101,10
07-06-2022 00:41,366.882324,10
07-06-2022 00:41,366.882324,10
07-06-2022 00:42,366.867065,10
07-06-2022 00:42,366.882324,10
07-06-2022 00:42,366.882324,10
07-06-2022 00:42,366.867065,10
07-06-2022 00:42,366.867065,10
07-06-2022 00:42,366.897583,10
07-06-2022 00:43,366.851807,10
07-06-2022 00:43,366.821289,10
07-06-2022 00:43,366.882324,10
07-06-2022 00:43,366.821289,10
07-06-2022 00:43,366.851807,10
07-06-2022 00:43,366.851807,10
07-06-2022 00:44,366.836548,10
07-06-2022 00:44,366.851807,10
07-06-2022 00:44,366.836548,10
07-06-2022 00:44,366.821289,10
07-06-2022 00:44,366.836548,10
07-06-2022 00:44,366.836548,10
07-06-2022 00:45,366.851807,10
07-06-2022 00:45,366.821289,10
07-06-2022 00:45,366.775513,10
07-06-2022 00:45,366.80603,10
07-06-2022 00:45,366.80603,10
07-06-2022 00:45,366.80603,10
07-06-2022 00:46,366.80603,10
07-06-2022 00:46,366.80603,10
07-06-2022 00:46,366.790771,10
07-06-2022 00:46,366.790771,10
07-06-2022 00:46,366.80603,10
07-06-2022 00:46,366.775513,10
07-06-2022 00:47,366.821289,10
07-06-2022 00:47,366.775513,10
07-06-2022 00:47,366.790771,10
07-06-2022 00:47,366.775513,10
07-06-2022 00:47,366.775513,10
07-06-2022 00:47,366.760254,10
07-06-2022 00:48,366.775513,10
07-06-2022 00:48,366.760254,10
07-06-2022 00:48,366.744995,10
07-06-2022 00:48,366.760254,10
07-06-2022 00:48,366.729736,10
07-06-2022 00:49,366.744995,10
07-06-2022 00:49,366.729736,10
07-06-2022 00:49,366.729736,10
07-06-2022 00:49,366.744995,10
07-06-2022 00:49,366.744995,10
07-06-2022 00:49,366.729736,10
07-06-2022 00:50,366.714478,10
07-06-2022 00:50,366.744995,10
07-06-2022 00:50,366.744995,10
07-06-2022 00:50,366.729736,10
07-06-2022 00:50,366.714478,10
07-06-2022 00:50,366.714478,10
07-06-2022 00:51,366.729736,10
07-06-2022 00:51,366.714478,10
07-06-2022 00:51,366.699219,10
07-06-2022 00:51,366.714478,10
07-06-2022 00:51,366.699219,10
07-06-2022 00:51,366.714478,10
07-06-2022 00:52,366.699219,10
07-06-2022 00:52,366.68396,10
07-06-2022 00:52,366.699219,10
07-06-2022 00:52,366.668701,10
07-06-2022 00:52,366.699219,10
07-06-2022 00:52,366.68396,10
07-06-2022 00:53,366.714478,10
07-06-2022 00:53,366.68396,10
07-06-2022 00:53,366.653442,10
07-06-2022 00:53,366.653442,10
07-06-2022 00:53,366.68396,10
07-06-2022 00:53,366.68396,10
07-06-2022 00:54,366.653442,10
07-06-2022 00:54,366.653442,10
07-06-2022 00:54,366.668701,10
07-06-2022 00:54,366.653442,10
07-06-2022 00:54,366.653442,10
07-06-2022 00:54,366.638184,10
07-06-2022 00:55,366.653442,10
07-06-2022 00:55,366.68396,10
07-06-2022 00:55,366.622925,10
07-06-2022 00:55,366.653442,10
07-06-2022 00:55,366.622925,10
07-06-2022 00:55,366.638184,10
07-06-2022 00:56,366.622925,10
07-06-2022 00:56,366.653442,10
07-06-2022 00:56,366.622925,10
07-06-2022 00:56,366.607666,10
07-06-2022 00:56,366.607666,10
07-06-2022 00:56,366.607666,10
07-06-2022 00:57,366.622925,10
07-06-2022 00:57,366.622925,10
07-06-2022 00:57,366.607666,10
07-06-2022 00:57,366.577148,10
07-06-2022 00:57,366.577148,10
07-06-2022 00:57,366.592407,10
07-06-2022 00:58,366.607666,10
07-06-2022 00:58,366.592407,10
07-06-2022 00:58,366.592407,10
07-06-2022 00:58,366.56189,10
07-06-2022 00:58,366.577148,10
07-06-2022 00:58,366.577148,10
07-06-2022 00:59,366.56189,10
07-06-2022 00:59,366.577148,10
07-06-2022 00:59,366.577148,10
07-06-2022 00:59,366.546631,10
07-06-2022 00:59,366.577148,10
07-06-2022 00:59,366.56189,10
07-06-2022 01:00,366.546631,10
07-06-2022 01:00,366.56189,10
07-06-2022 01:00,366.546631,10
07-06-2022 01:00,366.56189,10
07-06-2022 01:00,366.546631,10
07-06-2022 01:00,366.531372,10
07-06-2022 01:01,366.56189,10
07-06-2022 01:01,366.531372,10
07-06-2022 01:01,366.500854,10
07-06-2022 01:01,366.531372,10
07-06-2022 01:01,366.531372,10
07-06-2022 01:01,366.516113,10
07-06-2022 01:02,366.531372,10
07-06-2022 01:02,366.500854,10
07-06-2022 01:02,366.485596,10
07-06-2022 01:02,366.485596,10
07-06-2022 01:02,366.485596,10
07-06-2022 01:02,366.485596,10
07-06-2022 01:03,366.500854,10
07-06-2022 01:03,366.470337,10
07-06-2022 01:03,366.470337,10
07-06-2022 01:03,366.516113,10
07-06-2022 01:03,366.470337,10
07-06-2022 01:03,366.485596,10
07-06-2022 01:04,366.500854,10
07-06-2022 01:04,366.470337,10
07-06-2022 01:04,366.485596,10
07-06-2022 01:04,366.485596,10
07-06-2022 01:04,366.455078,10
07-06-2022 01:04,366.470337,10
07-06-2022 01:05,366.455078,10
07-06-2022 01:05,366.424561,10
07-06-2022 01:05,366.455078,10
07-06-2022 01:05,366.470337,10
07-06-2022 01:05,366.455078,10
07-06-2022 01:05,366.455078,10
07-06-2022 01:06,366.455078,10
07-06-2022 01:06,366.470337,10
07-06-2022 01:06,366.439819,10
07-06-2022 01:06,366.455078,10
07-06-2022 01:06,366.485596,10
07-06-2022 01:06,366.439819,10
07-06-2022 01:07,366.439819,10
07-06-2022 01:07,366.409302,10
07-06-2022 01:07,366.424561,10
07-06-2022 01:07,366.409302,10
07-06-2022 01:07,366.424561,10
07-06-2022 01:07,366.424561,10
07-06-2022 01:08,366.394043,10
07-06-2022 01:08,366.394043,10
07-06-2022 01:08,366.378784,10
07-06-2022 01:08,366.424561,10
07-06-2022 01:08,366.424561,10
07-06-2022 01:08,366.378784,10
07-06-2022 01:09,366.394043,10
07-06-2022 01:09,366.394043,10
07-06-2022 01:09,366.378784,10
07-06-2022 01:09,366.363525,10
07-06-2022 01:09,366.378784,10
07-06-2022 01:09,366.378784,10
07-06-2022 01:10,366.394043,10
07-06-2022 01:10,366.363525,10
07-06-2022 01:10,366.348267,10
07-06-2022 01:10,366.348267,10
07-06-2022 01:10,366.378784,10
07-06-2022 01:10,366.348267,10
07-06-2022 01:11,366.333008,10
07-06-2022 01:11,366.348267,10
07-06-2022 01:11,366.348267,10
07-06-2022 01:11,366.348267,10
07-06-2022 01:11,366.363525,10
07-06-2022 01:11,366.333008,10
07-06-2022 01:12,366.363525,10
07-06-2022 01:12,366.333008,10
07-06-2022 01:12,366.348267,10
07-06-2022 01:12,366.348267,10
07-06-2022 01:12,366.333008,10
07-06-2022 01:12,366.348267,10
07-06-2022 01:13,366.317749,10
07-06-2022 01:13,366.317749,10
07-06-2022 01:13,366.333008,10
07-06-2022 01:13,366.30249,10
07-06-2022 01:13,366.317749,10
07-06-2022 01:13,366.348267,10
07-06-2022 01:14,366.30249,10
07-06-2022 01:14,366.317749,10
07-06-2022 01:14,366.30249,10
07-06-2022 01:14,366.30249,10
07-06-2022 01:14,366.287231,10
07-06-2022 01:14,366.30249,10
07-06-2022 01:15,366.30249,10
07-06-2022 01:15,366.287231,10
07-06-2022 01:15,366.287231,10
07-06-2022 01:15,366.30249,10
07-06-2022 01:15,366.256714,10
07-06-2022 01:15,366.271973,10
07-06-2022 01:16,366.287231,10
07-06-2022 01:16,366.271973,10
07-06-2022 01:16,366.256714,10
07-06-2022 01:16,366.271973,10
07-06-2022 01:16,366.256714,10
07-06-2022 01:17,366.241455,10
07-06-2022 01:17,366.256714,10
07-06-2022 01:17,366.241455,10
07-06-2022 01:17,366.226196,10
07-06-2022 01:17,366.241455,10
07-06-2022 01:17,366.226196,10
07-06-2022 01:18,366.241455,10
07-06-2022 01:18,366.241455,10
07-06-2022 01:18,366.226196,10
07-06-2022 01:18,366.256714,10
07-06-2022 01:18,366.226196,10
07-06-2022 01:18,366.195679,10
07-06-2022 01:19,366.241455,10
07-06-2022 01:19,366.210938,10
07-06-2022 01:19,366.226196,10
07-06-2022 01:19,366.210938,10
07-06-2022 01:19,366.226196,10
07-06-2022 01:19,366.241455,10
07-06-2022 01:20,366.210938,10
07-06-2022 01:20,366.195679,10
07-06-2022 01:20,366.18042,10
07-06-2022 01:20,366.18042,10
07-06-2022 01:20,366.195679,10
07-06-2022 01:20,366.18042,10
07-06-2022 01:21,366.195679,10
07-06-2022 01:21,366.195679,10
07-06-2022 01:21,366.18042,10
07-06-2022 01:21,366.18042,10
07-06-2022 01:21,366.18042,10
07-06-2022 01:21,366.18042,10
07-06-2022 01:22,366.18042,10
07-06-2022 01:22,366.149902,10
07-06-2022 01:22,366.18042,10
07-06-2022 01:22,366.149902,10
07-06-2022 01:22,366.149902,10
07-06-2022 01:22,366.165161,10
07-06-2022 01:23,366.165161,10
07-06-2022 01:23,366.134644,10
07-06-2022 01:23,366.119385,10
07-06-2022 01:23,366.165161,10
07-06-2022 01:23,366.149902,10
07-06-2022 01:23,366.149902,10
07-06-2022 01:24,366.119385,10
07-06-2022 01:24,366.119385,10
07-06-2022 01:24,366.134644,10
07-06-2022 01:24,366.119385,10
07-06-2022 01:24,366.149902,10
07-06-2022 01:24,366.134644,10
07-06-2022 01:25,366.119385,10
07-06-2022 01:25,366.134644,10
07-06-2022 01:25,366.104126,10
07-06-2022 01:25,366.119385,10
07-06-2022 01:25,366.119385,10
07-06-2022 01:25,366.104126,10
07-06-2022 01:26,366.088867,10
07-06-2022 01:26,366.119385,10
07-06-2022 01:26,366.05835,10
07-06-2022 01:26,366.119385,10
07-06-2022 01:26,366.088867,10
07-06-2022 01:26,366.104126,10
07-06-2022 01:27,366.088867,10
07-06-2022 01:27,366.088867,10
07-06-2022 01:27,366.05835,10
07-06-2022 01:27,366.073608,10
07-06-2022 01:27,366.043091,10
07-06-2022 01:27,366.05835,10
07-06-2022 01:28,366.05835,10
07-06-2022 01:28,366.043091,10
07-06-2022 01:28,366.05835,10
07-06-2022 01:28,366.073608,10
07-06-2022 01:28,366.043091,10
07-06-2022 01:28,366.05835,10
07-06-2022 01:29,366.073608,10
07-06-2022 01:29,366.027832,10
07-06-2022 01:29,366.05835,10
07-06-2022 01:29,366.05835,10
07-06-2022 01:29,366.012573,10
07-06-2022 01:29,366.027832,10
07-06-2022 01:30,366.027832,10
07-06-2022 01:30,366.05835,10
07-06-2022 01:30,366.027832,10
07-06-2022 01:30,366.012573,10
07-06-2022 01:30,366.043091,10
07-06-2022 01:30,366.012573,10
07-06-2022 01:31,366.012573,10
07-06-2022 01:31,365.997314,10
07-06-2022 01:31,365.982056,10
07-06-2022 01:31,365.997314,10
07-06-2022 01:31,366.012573,10
07-06-2022 01:31,365.997314,10
07-06-2022 01:32,365.966797,10
07-06-2022 01:32,365.982056,10
07-06-2022 01:32,365.982056,10
07-06-2022 01:32,365.966797,10
07-06-2022 01:32,365.982056,10
07-06-2022 01:32,365.966797,10
07-06-2022 01:33,365.966797,10
07-06-2022 01:33,365.982056,10
07-06-2022 01:33,365.951538,10
07-06-2022 01:33,365.936279,10
07-06-2022 01:33,365.982056,10
07-06-2022 01:33,365.951538,10
07-06-2022 01:34,365.936279,10
07-06-2022 01:34,365.966797,10
07-06-2022 01:34,365.951538,10
07-06-2022 01:34,365.936279,10
07-06-2022 01:34,365.936279,10
07-06-2022 01:34,365.936279,10
07-06-2022 01:35,365.951538,10
07-06-2022 01:35,365.951538,10
07-06-2022 01:35,365.905762,10
07-06-2022 01:35,365.921021,10
07-06-2022 01:35,365.921021,10
07-06-2022 01:35,365.936279,10
07-06-2022 01:36,365.921021,10
07-06-2022 01:36,365.905762,10
07-06-2022 01:36,365.890503,10
07-06-2022 01:36,365.905762,10
07-06-2022 01:36,365.890503,10
07-06-2022 01:36,365.890503,10
07-06-2022 01:37,365.905762,10
07-06-2022 01:37,365.905762,10
07-06-2022 01:37,365.890503,10
07-06-2022 01:37,365.890503,10
07-06-2022 01:37,365.905762,10
07-06-2022 01:37,365.875244,10
07-06-2022 01:38,365.905762,10
07-06-2022 01:38,365.875244,10
07-06-2022 01:38,365.905762,10
07-06-2022 01:38,365.875244,10
07-06-2022 01:38,365.875244,10
07-06-2022 01:38,365.829468,10
07-06-2022 01:39,365.859985,10
07-06-2022 01:39,365.859985,10
07-06-2022 01:39,365.844727,10
07-06-2022 01:39,365.875244,10
07-06-2022 01:39,365.875244,10
07-06-2022 01:39,365.844727,10
07-06-2022 01:40,365.829468,10
07-06-2022 01:40,365.859985,10
07-06-2022 01:40,365.829468,10
07-06-2022 01:40,365.829468,10
07-06-2022 01:40,365.814209,10
07-06-2022 01:40,365.844727,10
07-06-2022 01:41,365.814209,10
07-06-2022 01:41,365.814209,10
07-06-2022 01:41,365.829468,10
07-06-2022 01:41,365.814209,10
07-06-2022 01:41,365.814209,10
07-06-2022 01:41,365.79895,10
07-06-2022 01:42,365.829468,10
07-06-2022 01:42,365.829468,10
07-06-2022 01:42,365.783691,10
07-06-2022 01:42,365.79895,10
07-06-2022 01:42,365.79895,10
07-06-2022 01:42,365.783691,10
07-06-2022 01:43,365.783691,10
07-06-2022 01:43,365.783691,10
07-06-2022 01:43,365.768433,10
07-06-2022 01:43,365.768433,10
07-06-2022 01:43,365.737915,10
07-06-2022 01:43,365.79895,10
07-06-2022 01:44,365.768433,10
07-06-2022 01:44,365.753174,10
07-06-2022 01:44,365.737915,10
07-06-2022 01:44,365.737915,10
07-06-2022 01:44,365.753174,10
07-06-2022 01:45,365.768433,10
07-06-2022 01:45,365.753174,10
07-06-2022 01:45,365.753174,10
07-06-2022 01:45,365.737915,10
07-06-2022 01:45,365.753174,10
07-06-2022 01:45,365.768433,10
07-06-2022 01:46,365.753174,10
07-06-2022 01:46,365.737915,10
07-06-2022 01:46,365.722656,10
07-06-2022 01:46,365.737915,10
07-06-2022 01:46,365.722656,10
07-06-2022 01:46,365.737915,10
07-06-2022 01:47,365.722656,10
07-06-2022 01:47,365.722656,10
07-06-2022 01:47,365.722656,10
07-06-2022 01:47,365.707397,10
07-06-2022 01:47,365.737915,10
07-06-2022 01:47,365.692139,10
07-06-2022 01:48,365.707397,10
07-06-2022 01:48,365.722656,10
07-06-2022 01:48,365.707397,10
07-06-2022 01:48,365.707397,10
07-06-2022 01:48,365.707397,10
07-06-2022 01:48,365.707397,10
07-06-2022 01:49,365.661621,10
07-06-2022 01:49,365.692139,10
07-06-2022 01:49,365.67688,10
07-06-2022 01:49,365.67688,10
07-06-2022 01:49,365.67688,10
07-06-2022 01:49,365.67688,10
07-06-2022 01:50,365.661621,10
07-06-2022 01:50,365.661621,10
07-06-2022 01:50,365.67688,10
07-06-2022 01:50,365.67688,10
07-06-2022 01:50,365.661621,10
07-06-2022 01:50,365.631104,10
07-06-2022 01:51,365.661621,10
07-06-2022 01:51,365.631104,10
07-06-2022 01:51,365.646362,10
07-06-2022 01:51,365.646362,10
07-06-2022 01:51,365.631104,10
07-06-2022 01:51,365.600586,10
07-06-2022 01:52,365.646362,10
07-06-2022 01:52,365.615845,10
07-06-2022 01:52,365.585327,10
07-06-2022 01:52,365.615845,10
07-06-2022 01:52,365.615845,10
07-06-2022 01:52,365.631104,10
07-06-2022 01:53,365.646362,10
07-06-2022 01:53,365.615845,10
07-06-2022 01:53,365.631104,10
07-06-2022 01:53,365.600586,10
07-06-2022 01:53,365.631104,10
07-06-2022 01:53,365.585327,10
07-06-2022 01:54,365.585327,10
07-06-2022 01:54,365.615845,10
07-06-2022 01:54,365.600586,10
07-06-2022 01:54,365.585327,10
07-06-2022 01:54,365.585327,10
07-06-2022 01:54,365.600586,10
07-06-2022 01:55,365.570068,10
07-06-2022 01:55,365.585327,10
07-06-2022 01:55,365.570068,10
07-06-2022 01:55,365.55481,10
07-06-2022 01:55,365.585327,10
07-06-2022 01:55,365.570068,10
07-06-2022 01:56,365.570068,10
07-06-2022 01:56,365.55481,10
07-06-2022 01:56,365.55481,10
07-06-2022 01:56,365.539551,10
07-06-2022 01:56,365.539551,10
07-06-2022 01:56,365.55481,10
07-06-2022 01:57,365.524292,10
07-06-2022 01:57,365.539551,10
07-06-2022 01:57,365.539551,10
07-06-2022 01:57,365.539551,10
07-06-2022 01:57,365.539551,10
07-06-2022 01:57,365.509033,10
07-06-2022 01:58,365.539551,10
07-06-2022 01:58,365.524292,10
07-06-2022 01:58,365.55481,10
07-06-2022 01:58,365.524292,10
07-06-2022 01:58,365.509033,10
07-06-2022 01:58,365.509033,10
07-06-2022 01:59,365.539551,10
07-06-2022 01:59,365.478516,10
07-06-2022 01:59,365.493774,10
07-06-2022 01:59,365.524292,10
07-06-2022 01:59,365.478516,10
07-06-2022 01:59,365.478516,10
07-06-2022 02:00,365.509033,10
07-06-2022 02:00,365.478516,10
07-06-2022 02:00,365.478516,10
07-06-2022 02:00,365.463257,10
07-06-2022 02:00,365.478516,10
07-06-2022 02:00,365.447998,10
07-06-2022 02:01,365.447998,10
07-06-2022 02:01,365.463257,10
07-06-2022 02:01,365.447998,10
07-06-2022 02:01,365.463257,10
07-06-2022 02:01,365.447998,10
07-06-2022 02:01,365.463257,10
07-06-2022 02:02,365.447998,10
07-06-2022 02:02,365.432739,10
07-06-2022 02:02,365.447998,10
07-06-2022 02:02,365.41748,10
07-06-2022 02:02,365.447998,10
07-06-2022 02:02,365.447998,10
07-06-2022 02:03,365.402222,10
07-06-2022 02:03,365.432739,10
07-06-2022 02:03,365.41748,10
07-06-2022 02:03,365.432739,10
07-06-2022 02:03,365.432739,10
07-06-2022 02:03,365.41748,10
07-06-2022 02:04,365.41748,10
07-06-2022 02:04,365.41748,10
07-06-2022 02:04,365.402222,10
07-06-2022 02:04,365.432739,10
07-06-2022 02:04,365.386963,10
07-06-2022 02:04,365.386963,10
07-06-2022 02:05,365.402222,10
07-06-2022 02:05,365.371704,10
07-06-2022 02:05,365.386963,10
07-06-2022 02:05,365.386963,10
07-06-2022 02:05,365.386963,10
07-06-2022 02:05,365.371704,10
07-06-2022 02:06,365.371704,10
07-06-2022 02:06,365.386963,10
07-06-2022 02:06,365.371704,10
07-06-2022 02:06,365.341187,10
07-06-2022 02:06,365.371704,10
07-06-2022 02:06,365.356445,10
07-06-2022 02:07,365.386963,10
07-06-2022 02:07,365.371704,10
07-06-2022 02:07,365.356445,10
07-06-2022 02:07,365.356445,10
07-06-2022 02:07,365.356445,10
07-06-2022 02:07,365.325928,10
07-06-2022 02:08,365.356445,10
07-06-2022 02:08,365.356445,10
07-06-2022 02:08,365.341187,10
07-06-2022 02:08,365.341187,10
07-06-2022 02:08,365.341187,10
07-06-2022 02:08,365.356445,10
07-06-2022 02:09,365.29541,10
07-06-2022 02:09,365.341187,10
07-06-2022 02:09,365.310669,10
07-06-2022 02:09,365.325928,10
07-06-2022 02:09,365.310669,10
07-06-2022 02:09,365.29541,10
07-06-2022 02:10,365.29541,10
07-06-2022 02:10,365.29541,10
07-06-2022 02:10,365.310669,10
07-06-2022 02:10,365.280151,10
07-06-2022 02:10,365.280151,10
07-06-2022 02:10,365.310669,10
07-06-2022 02:11,365.29541,10
07-06-2022 02:11,365.280151,10
07-06-2022 02:11,365.249634,10
07-06-2022 02:11,365.280151,10
07-06-2022 02:11,365.280151,10
07-06-2022 02:11,365.264893,10
07-06-2022 02:12,365.249634,10
07-06-2022 02:12,365.264893,10
07-06-2022 02:12,365.264893,10
07-06-2022 02:12,365.249634,10
07-06-2022 02:12,365.280151,10
07-06-2022 02:13,365.234375,10
07-06-2022 02:13,365.249634,10
07-06-2022 02:13,365.280151,10
07-06-2022 02:13,365.219116,10
07-06-2022 02:13,365.234375,10
07-06-2022 02:13,365.264893,10
07-06-2022 02:14,365.219116,10
07-06-2022 02:14,365.234375,10
07-06-2022 02:14,365.249634,10
07-06-2022 02:14,365.203857,10
07-06-2022 02:14,365.249634,10
07-06-2022 02:14,365.219116,10
07-06-2022 02:15,365.203857,10
07-06-2022 02:15,365.203857,10
07-06-2022 02:15,365.203857,10
07-06-2022 02:15,365.203857,10
07-06-2022 02:15,365.188599,10
07-06-2022 02:15,365.219116,10
07-06-2022 02:16,365.203857,10
07-06-2022 02:16,365.188599,10
07-06-2022 02:16,365.203857,10
07-06-2022 02:16,365.17334,10
07-06-2022 02:16,365.188599,10
07-06-2022 02:16,365.17334,10
07-06-2022 02:17,365.188599,10
07-06-2022 02:17,365.188599,10
07-06-2022 02:17,365.158081,10
07-06-2022 02:17,365.158081,10
07-06-2022 02:17,365.158081,10
07-06-2022 02:17,365.17334,10
07-06-2022 02:18,365.188599,10
07-06-2022 02:18,365.142822,10
07-06-2022 02:18,365.17334,10
07-06-2022 02:18,365.142822,10
07-06-2022 02:18,365.142822,10
07-06-2022 02:18,365.142822,10
07-06-2022 02:19,365.158081,10
07-06-2022 02:19,365.127563,10
07-06-2022 02:19,365.112305,10
07-06-2022 02:19,365.127563,10
07-06-2022 02:19,365.158081,10
07-06-2022 02:19,365.112305,10
07-06-2022 02:20,365.127563,10
07-06-2022 02:20,365.127563,10
07-06-2022 02:20,365.112305,10
07-06-2022 02:20,365.127563,10
07-06-2022 02:20,365.097046,10
07-06-2022 02:20,365.097046,10
07-06-2022 02:21,365.112305,10
07-06-2022 02:21,365.127563,10
07-06-2022 02:21,365.112305,10
07-06-2022 02:21,365.112305,10
07-06-2022 02:21,365.097046,10
07-06-2022 02:21,365.081787,10
07-06-2022 02:22,365.097046,10
07-06-2022 02:22,365.066528,10
07-06-2022 02:22,365.112305,10
07-06-2022 02:22,365.066528,10
07-06-2022 02:22,365.081787,10
07-06-2022 02:22,365.081787,10
07-06-2022 02:23,365.097046,10
07-06-2022 02:23,365.081787,10
07-06-2022 02:23,365.036011,10
07-06-2022 02:23,365.066528,10
07-06-2022 02:23,365.066528,10
07-06-2022 02:23,365.05127,10
07-06-2022 02:24,365.036011,10
07-06-2022 02:24,365.036011,10
07-06-2022 02:24,365.036011,10
07-06-2022 02:24,365.036011,10
07-06-2022 02:24,365.05127,10
07-06-2022 02:24,365.036011,10
07-06-2022 02:25,365.020752,10
07-06-2022 02:25,365.036011,10
07-06-2022 02:25,365.020752,10
07-06-2022 02:25,365.036011,10
07-06-2022 02:25,365.020752,10
07-06-2022 02:25,365.005493,10
07-06-2022 02:26,365.020752,10
07-06-2022 02:26,365.020752,10
07-06-2022 02:26,365.005493,10
07-06-2022 02:26,365.005493,10
07-06-2022 02:26,365.005493,10
07-06-2022 02:26,364.974976,10
07-06-2022 02:27,365.005493,10
07-06-2022 02:27,364.990234,10
07-06-2022 02:27,364.990234,10
07-06-2022 02:27,364.974976,10
07-06-2022 02:27,364.959717,10
07-06-2022 02:27,364.974976,10
07-06-2022 02:28,364.974976,10
07-06-2022 02:28,364.974976,10
07-06-2022 02:28,364.990234,10
07-06-2022 02:28,364.959717,10
07-06-2022 02:28,364.974976,10
07-06-2022 02:28,364.944458,10
07-06-2022 02:29,364.959717,10
07-06-2022 02:29,364.959717,10
07-06-2022 02:29,364.91394,10
07-06-2022 02:29,364.944458,10
07-06-2022 02:29,364.91394,10
07-06-2022 02:29,364.959717,10
07-06-2022 02:30,364.929199,10
07-06-2022 02:30,364.91394,10
07-06-2022 02:30,364.91394,10
07-06-2022 02:30,364.944458,10
07-06-2022 02:30,364.929199,10
07-06-2022 02:30,364.929199,10
07-06-2022 02:31,364.898682,10
07-06-2022 02:31,364.91394,10
07-06-2022 02:31,364.91394,10
07-06-2022 02:31,364.898682,10
07-06-2022 02:31,364.91394,10
07-06-2022 02:31,364.91394,10
07-06-2022 02:32,364.898682,10
